,question_id,occurrences
8583,q8229,2450
8584,q8228,2450
8587,q8227,2449
8586,q8231,2449
8585,q4781,2449
8588,q3869,2445
8589,q3897,2443
8590,q4590,2440
8591,q9651,2437
8592,q3896,2437
8593,q8243,2436
8594,q8246,2436
8595,q8244,2436
8597,q8242,2435
8596,q8245,2435
8598,q5551,2434
8599,q4703,2434
8600,q8141,2432
8601,q8438,2426
8602,q4954,2424
8603,q4385,2424
8604,q4983,2419
8605,q5085,2417
8608,q7215,2416
8609,q4782,2416
8606,q7216,2416
8607,q4885,2416
8610,q7217,2415
8611,q6218,2415
8612,q6153,2414
8613,q5173,2413
8614,q7218,2413
8615,q5634,2408
8616,q8404,2407
8617,q6290,2406
8618,q8443,2404
8619,q8461,2400
8620,q7409,2393
8621,q7408,2393
8622,q7406,2392
8623,q4443,2392
8624,q7407,2392
8626,q4861,2388
8625,q4068,2388
8627,q7091,2385
8628,q7089,2384
8629,q9647,2383
8630,q3865,2383
8631,q7090,2382
8632,q5128,2382
8633,q8395,2381
8634,q4967,2379
8635,q5192,2371
8636,q9644,2370
8637,q4342,2361
8638,q8453,2356
8639,q3444,2349
8640,q7353,2349
8641,q3445,2349
8642,q3446,2349
8643,q7351,2349
8644,q7352,2348
8645,q4871,2348
8646,q7354,2347
8647,q5874,2346
8648,q7500,2344
8649,q7504,2343
8650,q5167,2343
8651,q7502,2342
8652,q6492,2342
8653,q7501,2342
8654,q7503,2342
8655,q3618,2339
8656,q4506,2335
8657,q7029,2332
8658,q7027,2331
8659,q7026,2330
8660,q6268,2329
8661,q7028,2329
8662,q7019,2329
8663,q7020,2328
8664,q7018,2327
8665,q7021,2326
8666,q7789,2324
8667,q7790,2323
8668,q7788,2322
8669,q3890,2322
8670,q4708,2312
8671,q4976,2311
8672,q5187,2307
8673,q7641,2303
8674,q3649,2302
8675,q7640,2301
8676,q3643,2301
8677,q7642,2300
8678,q8464,2298
8679,q4938,2298
8680,q5129,2297
8681,q7708,2297
8682,q7707,2296
8683,q7706,2295
8684,q5628,2285
8685,q4349,2278
8686,q5016,2277
8687,q5982,2276
8688,q8005,2275
8689,q8004,2275
8690,q8003,2274
8691,q8002,2274
8692,q4726,2271
8693,q4662,2269
8694,q7097,2258
8695,q7099,2258
8697,q7098,2257
8696,q7096,2257
8698,q5120,2256
8699,q7349,2254
8700,q7348,2253
8701,q7350,2253
8702,q7347,2251
8703,q4589,2249
8704,q4943,2243
8705,q5726,2242
8707,q5844,2238
8706,q4367,2238
8708,q8445,2236
8709,q3984,2233
8710,q4216,2232
8712,q7738,2231
8713,q4637,2231
8714,q7739,2231
8711,q5178,2231
8715,q7740,2230
8716,q7737,2230
8717,q3651,2228
8718,q3606,2225
8719,q117,2224
8720,q3859,2224
8721,q4988,2222
8722,q7346,2222
8723,q8284,2221
8726,q8286,2220
8727,q8283,2220
8729,q5179,2220
8725,q8469,2220
8724,q8285,2220
8728,q8282,2220
8730,q4697,2218
8731,q8474,2218
8732,q7345,2216
8733,q7344,2216
8734,q7343,2214
8735,q4974,2214
8736,q6302,2212
8738,q207,2211
8737,q5985,2211
8739,q817,2209
8740,q4998,2208
8741,q5090,2204
8742,q4675,2203
8743,q5177,2202
8744,q5142,2200
8745,q4930,2200
8746,q5939,2199
8748,q4968,2196
8747,q3855,2196
8749,q4372,2190
8750,q3886,2190
8751,q8066,2189
8752,q3858,2189
8753,q3852,2188
8754,q3871,2187
8755,q3993,2187
8756,q4762,2183
8757,q6012,2182
8759,q5208,2181
8758,q5808,2181
8760,q50,2177
8761,q5364,2177
8762,q4951,2177
8763,q4427,2175
8764,q8454,2173
8765,q3771,2172
8766,q4969,2158
8767,q4686,2146
8768,q7174,2144
8769,q7173,2144
8770,q7172,2143
8771,q3885,2142
8772,q5021,2141
8773,q3757,2130
8774,q5125,2123
8775,q5542,2119
8777,q5825,2117
8776,q6726,2117
8778,q5018,2116
8779,q4956,2111
8780,q4952,2110
8781,q8406,2109
8782,q8465,2103
8783,q5153,2102
8784,q8427,2100
8785,q4927,2096
8786,q5209,2093
8787,q7427,2092
8788,q3624,2091
8789,q7429,2090
8790,q7426,2089
8791,q7428,2088
8792,q4647,2085
8793,q8415,2083
8794,q6282,2081
8795,q4859,2081
8796,q4937,2078
8797,q5375,2076
8798,q7377,2074
8799,q3867,2074
8800,q7375,2073
8801,q7378,2072
8802,q7376,2072
8803,q7395,2071
8804,q7396,2071
8805,q7394,2070
8806,q7397,2068
8807,q4279,2062
8808,q7643,2061
8809,q7646,2061
8810,q7645,2060
8811,q7238,2059
8812,q7644,2059
8813,q7237,2059
8814,q7236,2058
8815,q6316,2053
8816,q3860,2052
8817,q6078,2051
8818,q8418,2042
8819,q4725,2040
8820,q7302,2040
8821,q3868,2039
8822,q4949,2039
8823,q7301,2039
8824,q8024,2038
8825,q7300,2038
8826,q5023,2037
8827,q4784,2036
8828,q8023,2035
8829,q8022,2035
8830,q8025,2034
8831,q5124,2033
8832,q4971,2030
8833,q7361,2026
8834,q3616,2026
8835,q7362,2024
8836,q7360,2023
8837,q7664,2022
8838,q7359,2022
8839,q7663,2022
8840,q7665,2021
8841,q5792,2019
8842,q8407,2018
8843,q5211,2015
8844,q8408,2015
8845,q6130,2015
8846,q6312,2013
8847,q4898,2011
8848,q4664,2010
8849,q5885,2009
8850,q4354,2005
8851,q5143,2000
8852,q4980,1997
8853,q8412,1997
8854,q7686,1996
8855,q7687,1996
8857,q8486,1993
8856,q6298,1993
8858,q5750,1991
8859,q3891,1985
8860,q4638,1983
8861,q3626,1982
8862,q7588,1981
8863,q7587,1980
8864,q7589,1979
8865,q7590,1977
8866,q7325,1974
8867,q7323,1972
8868,q7324,1972
8869,q7326,1972
8870,q7186,1966
8871,q7184,1966
8872,q7185,1966
8873,q4587,1966
8874,q4986,1965
8875,q7183,1965
8876,q4893,1964
8877,q5587,1959
8878,q3663,1957
8879,q8440,1952
8880,q6284,1950
8881,q5592,1949
8882,q7208,1945
8883,q7210,1944
8884,q4887,1944
8885,q7207,1944
8886,q7209,1943
8887,q5383,1940
8888,q4957,1939
8889,q5821,1937
8890,q4964,1936
8891,q3620,1935
8892,q5149,1932
8893,q3627,1930
8894,q4880,1927
8896,q5794,1925
8895,q5026,1925
8897,q5127,1923
8898,q5210,1920
8899,q8158,1920
8900,q5888,1919
8901,q3645,1916
8902,q8457,1913
8903,q6167,1910
8904,q4995,1906
8905,q7572,1906
8906,q7573,1904
8907,q7574,1903
8908,q7571,1903
8909,q4503,1901
8910,q3881,1893
8911,q211,1891
8912,q4588,1890
8913,q3854,1890
8914,q8468,1888
8915,q4989,1888
8916,q4987,1883
8917,q5139,1879
8918,q4434,1872
8919,q5214,1871
8920,q6315,1870
8921,q4654,1869
8922,q7092,1868
8923,q7094,1868
8924,q7095,1867
8925,q7093,1867
8926,q3619,1866
8927,q4689,1861
8928,q5830,1861
8929,q5134,1861
8930,q7825,1859
8931,q8037,1859
8932,q7823,1859
8933,q4660,1858
8934,q8034,1858
8935,q8035,1858
8936,q7824,1857
8937,q8036,1856
8938,q3870,1853
8939,q3764,1852
8940,q4709,1851
8941,q4685,1845
8942,q4874,1844
8943,q5204,1843
8944,q4694,1843
8945,q5798,1838
8946,q8467,1836
8947,q5619,1832
8948,q6475,1830
8949,q3637,1829
8950,q5891,1829
8951,q4966,1827
8952,q3660,1823
8953,q5818,1820
8954,q5011,1818
8955,q7961,1817
8956,q7960,1817
8957,q7958,1816
8958,q7959,1815
8959,q7214,1814
8962,q7211,1813
8960,q7213,1813
8961,q7212,1813
8963,q7714,1810
8964,q4913,1810
8965,q7713,1809
8966,q7715,1809
8967,q7716,1809
8968,q6260,1806
8969,q7696,1805
8970,q7694,1803
8971,q7695,1801
8972,q5824,1797
8973,q3820,1796
8974,q4948,1793
8975,q3879,1793
8976,q5118,1789
8978,q8030,1788
8977,q8032,1788
8979,q5873,1787
8980,q8033,1787
8981,q6283,1786
8982,q8031,1785
8983,q8403,1781
8984,q3861,1779
8985,q1191,1778
8986,q5015,1775
8987,q3630,1773
8988,q8009,1772
8990,q8006,1772
8989,q8008,1772
8991,q8007,1771
8992,q5195,1768
8993,q6300,1768
8996,q5027,1766
8997,q8029,1766
8995,q8026,1766
8994,q8027,1766
8998,q4231,1765
8999,q8028,1764
9000,q6275,1764
9001,q7341,1764
9002,q7340,1763
9003,q4939,1763
9004,q6313,1763
9005,q7342,1763
9006,q7339,1763
9007,q6310,1759
9008,q4665,1756
9009,q4220,1756
9010,q8424,1754
9011,q5080,1754
9012,q147,1749
9013,q4970,1747
9014,q5608,1747
9015,q4656,1747
9016,q3863,1747
9017,q5146,1746
9018,q8478,1745
9019,q5006,1744
9020,q5207,1744
9021,q3617,1742
9022,q4963,1739
9023,q7401,1736
9024,q5753,1734
9026,q7400,1733
9027,q7820,1733
9025,q7398,1733
9028,q7822,1732
9029,q4584,1732
9030,q7399,1732
9031,q7821,1731
9032,q4851,1731
9033,q4663,1730
9034,q5141,1730
9035,q4950,1728
9036,q7774,1726
9037,q7775,1725
9038,q7773,1724
9039,q8397,1723
9040,q5147,1723
9041,q5752,1722
9042,q8410,1720
9043,q6757,1720
9044,q5755,1719
9045,q7308,1712
9047,q7306,1711
9046,q7307,1711
9048,q6289,1708
9049,q4890,1707
9050,q4680,1705
9051,q5164,1702
9052,q3650,1701
9053,q5201,1701
9054,q3623,1701
9056,q4997,1700
9057,q5867,1700
9055,q3872,1700
9058,q5215,1699
9059,q7966,1698
9060,q7965,1697
9061,q7967,1697
9062,q5013,1697
9063,q7685,1694
9064,q6341,1693
9065,q5184,1693
9066,q8484,1693
9067,q7683,1692
9068,q4645,1690
9069,q7684,1690
9070,q4585,1690
9071,q7004,1689
9072,q7005,1689
9073,q7006,1688
9074,q5088,1688
9075,q6122,1687
9076,q5870,1685
9077,q4261,1684
9078,q5828,1683
9079,q5620,1681
9080,q7682,1678
9081,q7681,1678
9082,q8426,1677
9083,q5429,1675
9084,q4501,1669
9085,q3800,1668
9087,q3657,1667
9086,q7699,1667
9089,q7697,1666
9088,q7698,1666
9090,q8413,1665
9091,q3876,1664
9092,q5869,1664
9093,q7712,1661
9094,q8448,1661
9095,q3889,1661
9096,q7709,1661
9099,q8480,1660
9097,q7710,1660
9098,q7711,1660
9100,q5517,1659
9101,q4965,1658
9102,q5014,1657
9103,q8488,1657
9104,q4855,1655
9105,q7163,1655
9107,q7162,1652
9106,q7164,1652
9108,q4361,1651
9109,q4586,1648
9110,q4667,1643
9111,q5631,1643
9112,q4993,1643
9113,q4691,1642
9114,q3608,1642
9115,q8485,1641
9116,q4978,1639
9117,q3652,1637
9118,q4053,1632
9119,q4655,1631
9120,q5189,1627
9121,q4274,1626
9122,q5199,1625
9123,q5203,1623
9124,q5800,1623
9125,q3994,1619
9126,q3654,1619
9127,q5882,1619
9129,q7405,1618
9128,q5811,1618
9130,q7402,1617
9131,q5876,1617
9132,q7404,1616
9133,q6344,1615
9134,q7403,1614
9135,q8429,1614
9136,q8420,1613
9138,q5151,1610
9137,q5020,1610
9139,q5005,1609
9140,q5194,1604
9141,q7444,1603
9142,q7443,1602
9143,q7442,1602
9144,q8442,1601
9145,q969,1601
9146,q8451,1600
9149,q6734,1598
9147,q4972,1598
9148,q3653,1598
9150,q5252,1597
9151,q5216,1596
9152,q6277,1588
9153,q4642,1588
9154,q8010,1588
9157,q4003,1587
9158,q8012,1587
9156,q8013,1587
9155,q8011,1587
9159,q6248,1583
9160,q4958,1581
9161,q5180,1580
9162,q5483,1580
9163,q7735,1580
9164,q7734,1579
9165,q7733,1578
9166,q7736,1578
9168,q3883,1577
9167,q5877,1577
9170,q6506,1575
9169,q5382,1575
9171,q5010,1572
9172,q7182,1571
9173,q7374,1570
9174,q7373,1570
9175,q7371,1570
9176,q7179,1570
9179,q7372,1569
9177,q7181,1569
9178,q7180,1569
9180,q3986,1566
9181,q6342,1566
9182,q4853,1566
9183,q6286,1564
9184,q5025,1561
9185,q4977,1559
9186,q4961,1556
9187,q7782,1555
9188,q6729,1554
9189,q9587,1553
9190,q7781,1552
9191,q4091,1551
9192,q3895,1551
9193,q8421,1549
9194,q4940,1543
9195,q3615,1535
9196,q5009,1531
9197,q5728,1531
9198,q4625,1527
9199,q5803,1522
9200,q8441,1521
9201,q7009,1520
9202,q4228,1519
9203,q7007,1519
9204,q7008,1519
9205,q5162,1518
9206,q8449,1517
9207,q6270,1517
9208,q8431,1516
9209,q4226,1513
9211,q7033,1510
9212,q7031,1510
9213,q8475,1510
9210,q5872,1510
9214,q7032,1509
9215,q7717,1508
9216,q7030,1508
9217,q4148,1508
9220,q7718,1506
9221,q7720,1506
9218,q7721,1506
9219,q7719,1506
9222,q7722,1505
9223,q7724,1505
9224,q7723,1504
9225,q8450,1502
9226,q4246,1502
9228,q5158,1501
9227,q8436,1501
9229,q8459,1498
9230,q5123,1494
9231,q7559,1494
9232,q5202,1494
9233,q7560,1493
9234,q5810,1493
9235,q7658,1493
9236,q5822,1493
9237,q7659,1491
9238,q4946,1490
9239,q3661,1489
9240,q5154,1488
9241,q5131,1485
9242,q4305,1483
9243,q5886,1482
9244,q5000,1481
9245,q3862,1481
9246,q3853,1480
9247,q7784,1479
9248,q7783,1478
9249,q5017,1478
9250,q5205,1477
9251,q5183,1474
9252,q8462,1473
9253,q4149,1472
9254,q4779,1472
9255,q5159,1470
9256,q3988,1470
9257,q5403,1468
9258,q5132,1467
9259,q5827,1466
9260,q4183,1465
9261,q7319,1465
9262,q7321,1464
9263,q5749,1463
9264,q7320,1463
9265,q5729,1463
9266,q7322,1461
9267,q6457,1459
9268,q8489,1458
9269,q4180,1454
9270,q3887,1453
9271,q4960,1452
9272,q5884,1451
9273,q4955,1450
9274,q962,1447
9275,q8411,1447
9276,q5689,1446
9278,q3920,1445
9277,q6471,1445
9279,q6288,1443
9280,q5212,1442
9281,q3877,1442
9282,q282,1441
9283,q8045,1438
9284,q4994,1437
9285,q8044,1437
9286,q8466,1437
9287,q7278,1435
9288,q7277,1434
9289,q8043,1434
9290,q5156,1432
9291,q5892,1429
9292,q3864,1429
9293,q7469,1427
9294,q7470,1427
9295,q5865,1426
9296,q8470,1426
9297,q4640,1425
9298,q4074,1424
9299,q6304,1423
9300,q958,1422
9301,q3648,1422
9302,q4117,1421
9303,q5008,1417
9304,q5155,1416
9305,q5793,1412
9307,q8476,1411
9306,q8446,1411
9308,q6299,1409
9309,q5887,1409
9310,q4935,1408
9311,q972,1407
9312,q3904,1405
9313,q5871,1403
9314,q8433,1402
9315,q3856,1402
9316,q7768,1401
9318,q3878,1400
9317,q4278,1400
9319,q4786,1399
9320,q8428,1398
9321,q977,1397
9322,q5797,1396
9323,q7168,1394
9324,q7167,1393
9325,q5001,1393
9328,q7105,1392
9327,q7104,1392
9326,q5172,1392
9329,q7767,1391
9330,q7769,1390
9331,q8435,1389
9332,q564,1380
9333,q7780,1377
9334,q7778,1377
9335,q7779,1376
9336,q4975,1375
9337,q5126,1374
9338,q4979,1368
9339,q6128,1368
9340,q8419,1368
9341,q7566,1368
9342,q7565,1365
9343,q3646,1364
9344,q7564,1364
9345,q7563,1364
9346,q5170,1362
9347,q5217,1359
9348,q4064,1359
9349,q5193,1355
9350,q8432,1354
9351,q6456,1351
9352,q5801,1350
9353,q7285,1349
9354,q7286,1348
9356,q7466,1347
9355,q7465,1347
9357,q5130,1344
9358,q5145,1342
9359,q5176,1340
9360,q6464,1334
9361,q7279,1333
9362,q7280,1333
9363,q6296,1333
9364,q8483,1327
9365,q7117,1327
9366,q7116,1326
9367,q6246,1324
9368,q4641,1318
9369,q8039,1318
9370,q8038,1317
9371,q6470,1317
9372,q5181,1317
9373,q8040,1316
9377,q7637,1312
9376,q7639,1312
9375,q7638,1312
9374,q5799,1312
9378,q8437,1310
9379,q5012,1306
9380,q4932,1303
9381,q3765,1297
9382,q1022,1294
9383,q8444,1287
9384,q4671,1285
9386,q6271,1284
9385,q3987,1284
9387,q4812,1283
9388,q8490,1267
9389,q4073,1263
9390,q5751,1263
9391,q4991,1263
9392,q5138,1260
9393,q6449,1260
9394,q5713,1259
9395,q7284,1258
9396,q7283,1257
9397,q3888,1257
9398,q6424,1252
9399,q4692,1252
9400,q5817,1251
9401,q8447,1249
9402,q5087,1248
9403,q5276,1247
9405,q4900,1246
9404,q7692,1246
9406,q7691,1245
9407,q8136,1244
9408,q7693,1243
9409,q5186,1243
9410,q4742,1242
9411,q4716,1240
9412,q4652,1237
9413,q4164,1237
9414,q6429,1237
9415,q8458,1236
9416,q364,1232
9417,q5816,1226
9418,q7730,1225
9419,q7732,1225
9420,q7731,1224
9421,q7729,1224
9422,q7676,1215
9423,q7677,1214
9424,q7675,1213
9426,q8041,1212
9425,q5881,1212
9427,q8042,1211
9428,q8479,1205
9429,q7227,1201
9430,q5168,1199
9431,q7228,1199
9432,q4670,1195
9434,q7435,1190
9435,q7436,1190
9433,q1139,1190
9436,q7434,1189
9437,q6236,1186
9438,q4862,1182
9439,q7473,1182
9440,q7474,1182
9441,q7633,1172
9442,q7634,1172
9443,q7632,1170
9445,q7232,1167
9444,q7233,1167
9446,q7231,1166
9447,q5171,1163
9448,q746,1162
9449,q4604,1158
9450,q155,1155
9451,q6287,1154
9452,q7165,1149
9453,q7166,1149
9454,q6291,1148
9456,q7111,1143
9455,q5814,1143
9457,q7110,1141
9458,q4700,1135
9459,q4650,1135
9460,q7431,1129
9461,q7430,1129
9462,q311,1119
9463,q7657,1116
9464,q6135,1116
9465,q7655,1115
9466,q7656,1114
9467,q7368,1110
9468,q7370,1110
9469,q7367,1109
9470,q7369,1108
9471,q4636,1107
9472,q4396,1103
9473,q5148,1102
9474,q7109,1100
9475,q7108,1098
9476,q960,1095
9477,q7439,1094
9478,q300,1093
9479,q7437,1091
9480,q5450,1091
9481,q7438,1090
9482,q5820,1088
9483,q3641,1087
9484,q6422,1072
9485,q3849,1071
9486,q4962,1066
9488,q7169,1065
9487,q7107,1065
9489,q7171,1064
9490,q7106,1064
9491,q7170,1063
9492,q3880,1063
9493,q4244,1058
9494,q228,1055
9496,q7160,1052
9495,q7161,1052
9497,q7762,1046
9498,q7761,1046
9499,q293,1038
9500,q860,1036
9501,q3758,1028
9502,q7819,1026
9503,q7818,1026
9505,q7815,1022
9504,q7817,1022
9506,q7816,1021
9507,q1264,1021
9508,q354,1020
9509,q4942,1014
9510,q964,1007
9511,q4399,1001
9512,q1272,999
9513,q7002,994
9514,q7690,992
9515,q7689,991
9516,q7688,990
9517,q7003,990
9518,q7001,990
9519,q966,986
9520,q138,977
9521,q1226,976
9522,q4897,974
9523,q7123,969
9524,q7124,968
9525,q9597,963
9526,q272,956
9528,q7813,954
9527,q7814,954
9529,q7667,951
9530,q7666,951
9531,q7745,947
9532,q7746,947
9533,q8138,944
9534,q8159,933
9536,q7467,926
9535,q7468,926
9537,q7102,918
9538,q7787,918
9539,q7785,918
9540,q7103,918
9541,q7786,917
9542,q8664,911
9543,q4079,909
9544,q7281,905
9545,q7282,904
9546,q7129,902
9547,q7130,902
9548,q148,902
9549,q7673,897
9550,q7674,897
9551,q7100,895
9552,q7101,895
9553,q1025,887
9554,q971,884
9555,q7556,881
9556,q460,880
9557,q7555,880
9558,q6720,878
9559,q4245,878
9560,q6719,876
9561,q6718,876
9562,q6717,872
9563,q1307,854
9564,q1285,845
9565,q7432,836
9566,q7433,835
9567,q1979,833
9568,q1978,830
9569,q7441,830
9570,q7562,830
9571,q7440,830
9572,q7561,828
9573,q1977,826
9575,q7749,824
9574,q7750,824
9576,q517,814
9577,q7112,813
9578,q7113,813
9579,q3563,810
9580,q9640,804
9581,q3562,801
9582,q3561,798
9583,q6214,794
9584,q7776,794
9585,q7777,793
9586,q535,786
9587,q5963,782
9588,q7765,777
9589,q9590,776
9590,q7766,775
9591,q7653,770
9592,q7654,769
9593,q3322,743
9594,q3323,739
9595,q3321,737
9597,q7741,726
9596,q7742,726
9598,q1098,725
9599,q7126,723
9600,q7125,722
9601,q302,716
9602,q7229,715
9603,q9622,709
9604,q5834,703
9605,q7651,699
9607,q1571,698
9606,q3716,698
9608,q7652,697
9609,q7230,697
9610,q1570,696
9611,q1569,693
9612,q2695,676
9613,q2696,675
9614,q2694,675
9615,q7127,672
9616,q7128,671
9617,q533,657
9618,q363,654
9619,q7743,651
9620,q7744,651
9621,q1216,634
9622,q7115,633
9623,q7114,633
9624,q4423,632
9625,q1525,632
9626,q1194,631
9627,q1524,628
9628,q1526,627
9629,q465,625
9630,q2596,609
9631,q7631,608
9632,q7630,608
9633,q9654,608
9634,q2597,605
9635,q2595,603
9637,q7747,602
9636,q7748,602
9638,q1023,601
9639,q3705,600
9640,q2333,596
9641,q2332,592
9642,q2331,591
9643,q5861,588
9644,q7235,573
9645,q7234,573
9646,q258,570
9647,q844,563
9649,q1703,561
9648,q1701,561
9650,q1702,560
9651,q1160,556
9652,q1712,555
9653,q347,554
9654,q6065,551
9655,q2206,550
9657,q1711,549
9656,q1710,549
9658,q2205,548
9659,q5554,546
9660,q2207,544
9661,q352,535
9662,q1573,532
9663,q1572,532
9664,q1574,532
9665,q2039,525
9666,q2037,524
9667,q2038,523
9668,q2420,520
9669,q1278,520
9670,q2419,515
9671,q2418,514
9672,q2152,511
9673,q2153,511
9674,q7289,510
9675,q7288,509
9676,q7291,509
9677,q7287,509
9678,q7290,509
9679,q2151,504
9680,q1699,500
9681,q6223,498
9682,q1888,498
9683,q1700,498
9686,q1698,497
9685,q1887,497
9684,q1889,497
9687,q365,493
9688,q1520,493
9689,q9604,492
9690,q407,488
9691,q9660,482
9692,q4614,478
9693,q8660,477
9694,q1929,477
9696,q1931,475
9695,q1519,475
9697,q1930,473
9698,q4010,469
9699,q5101,460
9700,q5556,460
9701,q5518,458
9702,q3266,454
9703,q1865,454
9705,q3265,453
9704,q3264,453
9706,q1864,452
9707,q1863,452
9708,q5745,448
9709,q3350,444
9710,q3349,438
9711,q2101,437
9712,q2100,437
9713,q3348,437
9714,q2102,436
9715,q5907,434
9716,q1518,432
9717,q9642,428
9718,q1873,423
9719,q1874,422
9720,q1872,421
9721,q1720,415
9722,q1721,413
9723,q1719,412
9724,q3139,404
9725,q5795,400
9726,q3140,394
9727,q3138,392
9728,q1933,391
9729,q1932,390
9730,q1934,388
9731,q1849,386
9732,q1716,381
9734,q1848,380
9733,q1850,380
9735,q1717,377
9736,q9659,377
9737,q4092,376
9738,q1718,374
9739,q700,373
9740,q3055,372
9741,q3054,370
9742,q3056,370
9744,q3566,367
9743,q3564,367
9745,q4390,366
9746,q3565,365
9747,q6090,363
9748,q5529,361
9749,q4302,360
9750,q4441,359
9751,q3743,350
9752,q4457,343
9753,q1767,343
9754,q1769,342
9755,q1768,341
9756,q2359,333
9757,q2014,331
9758,q2360,330
9759,q2358,327
9760,q9655,326
9761,q1493,325
9762,q1492,325
9765,q6005,322
9766,q6051,322
9763,q1491,322
9764,q1999,322
9767,q4377,321
9768,q2424,321
9769,q1998,319
9770,q2000,319
9771,q2425,319
9772,q2426,319
9773,q9582,312
9774,q4459,308
9775,q3709,307
9776,q804,306
9777,q2015,304
9778,q4269,301
9779,q8674,295
9780,q1127,293
9781,q5602,293
9782,q9645,292
9783,q2013,291
9784,q2785,289
9786,q2784,289
9785,q2786,289
9787,q5842,287
9788,q3718,284
9789,q3552,284
9790,q3553,284
9791,q3554,284
9792,q5708,283
9794,q396,282
9793,q3236,282
9795,q2787,276
9796,q2599,275
9797,q2789,275
9798,q2788,275
9799,q5840,275
9800,q3234,274
9802,q2598,273
9803,q2600,273
9801,q3235,273
9804,q1499,269
9805,q1498,268
9806,q1497,268
9807,q5430,266
9808,q4461,260
9809,q2971,260
9810,q257,258
9811,q2972,257
9812,q10021,257
9814,q2970,256
9813,q5536,256
9815,q8675,255
9816,q2795,250
9817,q2793,249
9818,q1222,249
9819,q3371,249
9820,q3370,249
9821,q3369,249
9822,q2794,248
9823,q9663,247
9824,q872,246
9826,q5439,242
9825,q2946,242
9827,q7598,239
9830,q7597,238
9831,q2947,238
9828,q7596,238
9829,q2948,238
9832,q6083,237
9833,q7595,237
9834,q8673,236
9835,q1501,235
9836,q1333,235
9837,q1502,234
9838,q1500,234
9839,q4071,230
9840,q859,230
9841,q3572,229
9842,q3570,228
9843,q3571,228
9846,q3379,226
9847,q3378,226
9845,q3380,226
9844,q4044,226
9848,q4243,225
9849,q3339,225
9850,q3395,224
9851,q3394,224
9852,q3393,224
9857,q3341,223
9856,q3058,223
9855,q3057,223
9854,q3059,223
9853,q4063,223
9858,q1136,222
9859,q702,222
9860,q3340,222
9861,q10023,221
9862,q4413,218
9864,q930,216
9863,q234,216
9865,q10037,215
9866,q10035,211
9867,q6204,208
9868,q2770,207
9869,q5436,207
9870,q2769,206
9871,q5837,206
9872,q4257,206
9873,q2771,205
9874,q9665,204
9875,q8654,203
9876,q5449,201
9877,q464,201
9878,q1020,199
9879,q10015,197
9880,q8684,197
9881,q10041,196
9884,q305,194
9883,q8693,194
9882,q3632,194
9885,q821,192
9886,q5823,188
9887,q6361,188
9888,q907,186
9889,q4693,186
9890,q2446,186
9891,q2447,185
9893,q7927,183
9892,q7928,183
9894,q2445,182
9895,q4224,181
9896,q10019,180
9897,q9615,180
9898,q7496,179
9899,q450,179
9900,q934,179
9903,q7497,178
9904,q7498,178
9902,q7495,178
9901,q7499,178
9905,q865,176
9906,q6280,174
9907,q779,173
9908,q5527,172
9909,q429,171
9910,q4391,170
9911,q4398,170
9912,q5534,170
9913,q1074,166
9914,q1293,166
9915,q697,166
9916,q8676,164
9917,q4454,163
9918,q7584,162
9919,q7583,162
9920,q7586,162
9921,q7585,162
9922,q617,160
9923,q5581,159
9924,q4620,159
9925,q5806,157
9926,q6427,156
9927,q761,156
9928,q8402,155
9929,q1386,155
9930,q3809,154
9931,q3360,153
9932,q893,153
9933,q3362,153
9935,q3744,152
9934,q3361,152
9936,q6274,151
9937,q239,151
9938,q5701,150
9939,q4824,149
9940,q4218,149
9941,q7480,148
9942,q4463,148
9943,q6311,148
9945,q548,146
9944,q7594,146
9946,q2504,145
9947,q348,145
9948,q1027,144
9953,q7483,144
9957,q2502,144
9949,q5445,144
9954,q3086,144
9956,q4720,144
9952,q7481,144
9951,q7482,144
9950,q9428,144
9955,q7484,144
9958,q2503,143
9959,q7592,142
9960,q7593,142
9961,q7591,141
9962,q3084,141
9963,q3085,140
9965,q5809,138
9964,q851,138
9966,q244,136
9968,q4451,135
9967,q5032,135
9969,q5829,134
9970,q567,133
9971,q1309,132
9972,q9664,131
9973,q2291,131
9976,q2290,130
9974,q4576,130
9975,q2289,130
9977,q1639,129
9978,q1638,129
9979,q1640,129
9980,q765,128
9981,q675,125
9982,q4723,124
9983,q1318,123
9984,q441,122
9985,q3719,122
9986,q1898,122
9987,q3827,122
9988,q8681,122
9989,q2084,121
9990,q2248,121
9994,q2249,120
9993,q2247,120
9992,q3203,120
9991,q3202,120
9995,q1896,119
9996,q3201,119
9997,q1897,118
9998,q3611,117
9999,q2082,116
10000,q2083,116
10001,q1324,116
10002,q2959,115
10003,q3587,114
10004,q2958,113
10006,q2960,112
10007,q3585,112
10005,q3586,112
10008,q883,111
10009,q1910,110
10010,q1403,109
10012,q1401,108
10013,q5847,108
10011,q1402,108
10014,q1908,107
10015,q1353,107
10016,q1909,106
10017,q5546,104
10018,q5443,102
10019,q10053,102
10020,q2855,102
10021,q10040,101
10025,q2854,100
10024,q5945,100
10023,q2853,100
10022,q8409,100
10026,q3487,99
10027,q3486,99
10028,q4817,98
10029,q3488,98
10030,q3647,96
10034,q4335,93
10033,q4109,93
10032,q2310,93
10031,q800,93
10035,q1952,92
10036,q2312,92
10037,q1951,92
10038,q2311,92
10039,q1950,92
10040,q2816,91
10041,q2815,91
